ID	Title	Number of novels	Author	Date	Publisher	Series
1176651676	Chefsache Leidenschaft - verliebt in den Boss 2	1			CORA Verlag	?
1176639978	Chefsache Leidenschaft - verliebt in den Boss 3	1			CORA Verlag	?
1175427799	Chicago : Kriminalroman	1			HarperCollins	?
104614555X	Chili extra hot	1			MIRA Taschenbuch	?
1176790099	Cinderella in Cadiz	1			CORA Verlag	?
1177034506	Cinderella in Texas	1			CORA Verlag	?
1176634399	Cinderella kehrt zurück : Digital Edition	1			CORA Verlag	?
1176512668	Cinderellas letztes Date	1			CORA Verlag	?
1142005844	Claude allein zu Haus	1			MIRA Taschenbuch	?
1116719746	Cleaners Inc. - Retterin der Welt	1			books2read	?
1123285675	Close Up - Erregende Nähe	1			MIRA Taschenbuch	?
1102536237	Close Up - Heiße Versuchung	1			MIRA Taschenbuch	?
1114505196	Close Up - Sinnliche Berührung	1			MIRA Taschenbuch	?
1082428035	Club Burlesque - Blue Angel	1			MIRA Taschenbuch	?
1074759850	Club Burlesque 2 - Fallen Angel	1			MIRA Taschenbuch	?
1176501062	Cold Creek - Ein Ort voller Liebe (4-teilige Serie) : eBundle	4			CORA Verlag	?
1177034557	Colette - Entehrt im Bett des Scheichs	1			CORA Verlag	?
1176951904	Cora Collection Band 21	4			CORA Verlag	?
1176807994	Cornwall - Im Hafen der Liebe	1			CORA Verlag	?
1046145525	Cosmopolitan zum Frühstück	1			MIRA Taschenbuch	?
1176797557	Costa Blanca, Küste der Liebe	1			CORA Verlag	?
117542448X	Cottage mit Meerblick : Roman Neuerscheinungen 2018	1			MIRA Taschenbuch	?
1046131028	Cowboy - Riskanter Einsatz : Operation Heartbreaker	1			MIRA Taschenbuch	?
1177026805	Cowgirl in Spitzenhöschen	1			CORA Verlag	?
1046134043	Crash - Zwischen Liebe und Gefahr : Operation Heartbreaker 6	1			MIRA Taschenbuch	?
1082427772	Crave - Ich will dich!	1			MIRA Taschenbuch	?
1177029510	Crocodile Creek - Ärzte aus Leidenschaft - 4-teilige Serie	4			CORA Verlag	?
1140239813	D.C.I. Jim Daley ermittelt: Die Mädchen von Strathclyde/Tödliches Treibgut	1			HarperCollins	?
1176640631	Daddy gefunden	1			CORA Verlag	?
1176618598	Daddy gesucht	1			CORA Verlag	?
117686954X	Daddy unbekannt	1			CORA Verlag	?
117688154X	Daddy, komm zurück!	1			CORA Verlag	?
1176798081	Dakota Fortunes - 6-teilige Serie	6			CORA Verlag	?
110504906X	Damals und für immer	1			MIRA Taschenbuch	?
1160061726	Dämon der Nacht	1			books2read	?
1167519515	Dämonenglut	1			MIRA Taschenbuch	?
1176506293	Danbury Way - wo die Liebe zuhause ist (6-teilige Serie) : eBundle	6			CORA Verlag	?
1046124900	Dann klappt's auch mit dem Glück	1			MIRA Taschenbuch	?
1046135023	dann klappt's auch mit der Liebe	1			MIRA Taschenbuch	?
114462505X	Darf's ein bisschen Glück sein?	1			MIRA Taschenbuch	?
1062782925	Dark Desires - Gefährliche Leidenschaft : Night Moves	1			MIRA Taschenbuch	?
1080368353	Dark Elements - Bittersüße Tränen	1			HarperCollins YA!	?
1121919286	Dark Elements - die komplette Serie : Bittersüße Tränen/Steinerne Schwingen/Eiskalte Sehnsucht/Sehnsuchtsvolle Berührung	1			HarperCollins ya!	?
1075913586	Dark Elements - Steinerne Schwingen	1			HarperCollins ya!	?
1076913695	Dark Elements - Steinerne Schwingen	1			MIRA Taschenbuch	?
1082427691	Dark Elements 2 - Eiskalte Sehnsucht	1			HarperCollins ya!	?
1105049191	Dark Elements 3 - Sehnsuchtsvolle Berührung	1			HarperCollins ya!	?
1046141651	Dark Kiss	1			MIRA Taschenbuch	?
1175424501	Dark Nights With a Billionaire - Sündige Nächte mit dem Milliardär (4in1-Serie)	1			MIRA Taschenbuch	?
1119453135	Dark Wild Night - Weil du der Einzige bist	1			MIRA Taschenbuch	?
1176618830	Darling, du spielst falsch	1			CORA Verlag	?
117650648X	Darling, ich muss Dir was gestehen	1			CORA Verlag	?
1176964577	Darling, wir sind schwanger : Digital Edition	1			CORA Verlag	?
1046146726	Das Aktmodell	1			MIRA Taschenbuch	?
1046147285	Das Arrangement	1			MIRA Taschenbuch	?
1046147102	Das Auge der Athene	1			MIRA Taschenbuch	?
1080368191	Das Beste, was passieren kann	1			MIRA Taschenbuch	?
1176879634	Das Biest aus den Highlands	1			CORA Verlag	?
1176648586	Das bittersüße Spiel der Liebe	1			CORA Verlag	?
1081248637	Das Blut meiner Schwester	1			MIRA Taschenbuch	?
1140238078	Das Böse : Thriller	1			MIRA Taschenbuch	?
1067295143	Das Böse naht	1			MIRA Taschenbuch	?
1066919372	Das Böse naht/ Leise hallt der Tod	1			MIRA Taschenbuch	?
117663979X	Das Château der Träume : Digital Edition	1			CORA Verlag	?
1046149938	Das Cottage am Willow Lake	1			MIRA Taschenbuch	?
1046145967	Das Cottage im Wald	1			MIRA Taschenbuch	?
1176501488	Das Dante-Inferno - brennendes Verlangen : 8-teilige Serie	8			CORA Verlag	?
1176636871	Das Dienstmädchen und der Duke	1			CORA Verlag	?
1176869949	Das doppelte Glück	1			CORA Verlag	?
1089059841	Das einsame Strandhaus	1			MIRA Taschenbuch	?
1176619349	Das Erbe der Balfours (8-teilige Serie) : eBundle	8			CORA Verlag	?
1176519999	Das Erbe der Charlotte von Karlenburgh - 4-teilige Serie	4			CORA Verlag	?
1177029529	Das Erbe der Kalliakis - Von Geburt an königlich und rücksichtslos - 3-teilige Serie	3			CORA Verlag	?
1176506463	Das Erbe der Lassiters - 7-teilige Serie	7			CORA Verlag	?
1175424560	Das Erbe der Leyensteins - Krönung der Herzen : Historischer Liebesroman	1			MIRA Taschenbuch	?
1066919321	Das Erbe des Flammenmädchens	1			MIRA Taschenbuch	?
1046145258	Das Erbe von Glen Crannach	1			MIRA Taschenbuch	?
1176952218	Das Erbe von San Rinaldi - 8-teilige Serie	8			CORA Verlag	?
1175424625	Das Erbe von Schloss Silberwald : Historischer Liebesroman	1			MIRA Taschenbuch	?
1046148591	Das Experiment	1			MIRA Taschenbuch	?
1176798413	Das Fest der Liebe	1			CORA Verlag	?
1176636960	Das Feuer Andalusiens	1			CORA Verlag	?
117663710X	Das feurige Herz des Schotten	1			CORA Verlag	?
1175424617	Das Flüstern der Gefahr : Liebesroman	1			MIRA Taschenbuch	?
109970538X	Das Flüstern der Magnolien	1			HarperCollins	?
1046125729	Das Flüstern der Stille	1			MIRA Taschenbuch	?
1116720140	Das Flüstern der Stille : Thriller	1			HarperCollins	?
117662685X	Das geborgte Glück	1			CORA Verlag	?
1112330402	Das geheime Leben der CeeCee Wilkes	1			HarperCollins	?
117694908X	Das geheime Verlangen des Marquess	1			CORA Verlag	?
1177123878	Das geheime Vermächtnis des Milliardärs - 8-teilige Serie	8			CORA Verlag	?
1081248866	Das Geheimlabor	1			HarperCollins	?
1046139924	Das Geheimlabor	1			MIRA Taschenbuch	?
107691361X	Das Geheimnis der antiken Kette	1			MIRA Taschenbuch	?
117679843X	Das Geheimnis der Burg	1			CORA Verlag	?
1176648993	Das Geheimnis der Devaneys	1			CORA Verlag	?
1116716852	Das Geheimnis der Feentochter	1			books2read	?
1116718669	Das Geheimnis der Feentochter I + II : eBundle	1			books2read	?
1177026848	Das Geheimnis der geflohenen Prinzessin	1			CORA Verlag	?
1082427950	Das Geheimnis der Mackenzies	1			MIRA Taschenbuch	?
1046134930	Das Geheimnis der Maori-Frau	1			MIRA Taschenbuch	?
1046126016	Das Geheimnis der Perle	1			MIRA Taschenbuch	?
1177025671	Das Geheimnis der schönen Catherine	1			CORA Verlag	?
117661956X	Das Geheimnis der schönen Lady	1			CORA Verlag	?
1176652362	Das Geheimnis der schönen Winterlady	1			CORA Verlag	?
1176964496	Das Geheimnis der schönen Witwe	1			CORA Verlag	?
1176882171	Das Geheimnis der schottischen Blume	1			CORA Verlag	?
1176520016	Das Geheimnis der Winterrosen	1			CORA Verlag	?
117651363X	Das Geheimnis des Highlanders	1			CORA Verlag	?
1176652389	Das Geheimnis des Highlanders	1			CORA Verlag	?
1176520148	Das Geheimnis des italienische Grafen	1			CORA Verlag	?
1116718588	Das Geheimnis des Nordsterns	1			books2read	?
1046131567	Das Geheimnis des Priesters	1			MIRA Taschenbuch	?
1177029561	Das Geheimnis des Sizilianers	1			CORA Verlag	?
1071994840	Das Geheimnis des Wikingers	1			MIRA Taschenbuch	?
1177025639	Das Geheimnis des Wüstenprinzen : Liebeskrimi	1			CORA Verlag	?
104612658X	Das Geheimnis meiner Mutter	1			MIRA Taschenbuch	?
1081248661	Das Geheimnis meines Meisters	1			MIRA Taschenbuch	?
1176882309	Das Geheimnis von Maycliffe Park	1			CORA Verlag	?
1046147501	Das Geheimnis von Melody House	1			MIRA Taschenbuch	?
1176879820	Das Geheimnis von St. Andrews	1			CORA Verlag	?
1046149741	Das Geheimnis von Turtle Bay	1			MIRA Taschenbuch	?
117680801X	Das Geschenk der heiligen Nacht	1			CORA Verlag	?
1046129341	Das Gesetz der Bronx	1			MIRA Taschenbuch	?
1046146734	Das Gesicht der Anderen	1			MIRA Taschenbuch	?
1176640674	Das Geständnis der verlorenen Braut	1			CORA Verlag	?
1175210544	Das Gewicht eines Pianos : Roman	1			HarperCollins	?
104614975X	Das Glück am Ende der Welt	1			MIRA Taschenbuch	?
1176520121	Das Glück der Lady S.	1			CORA Verlag	?
1116717484	Das Glück fährt Taxi	1			books2read	?
117688168X	Das Glück kommt zurück	1			CORA Verlag	?
1127338889	Das Glück schmeckt nach Zitroneneis	1			MIRA Taschenbuch	?
104614202X	Das Glück wartet in Virgin River	1			MIRA Taschenbuch	?
1116718979	Das göttliche Mädchen	1			books2read	?
1142005917	Das göttliche Mädchen	1			HarperCollins	?
1046133446	Das göttliche Mädchen	1			MIRA Taschenbuch	?
1046127985	Das Grauen	1			MIRA Taschenbuch	?
1176637312	Das große Glück für uns	1			CORA Verlag	?
104614569X	Das Haus am Lake Macquarie	1			MIRA Taschenbuch	?
1046144081	Das Haus am stillen See : Mittsommerglück	1			MIRA Taschenbuch	?
104614944X	Das Haus der toten Mädchen	1			MIRA Taschenbuch	?
1046131486	Das Haus in Georgetown	1			MIRA Taschenbuch	?
1109061943	Das Haus über den Klippen	1			MIRA Taschenbuch	?
1176882295	Das heiße Herz der Irin : Digital Edition	1			CORA Verlag	?
1175427144	Das Herz der Kämpferin : Jugendbuch Neuerscheinung 2018	1			HarperCollins	?
1046134663	Das Herz des Werwolfs	1			MIRA Taschenbuch	?
1176792288	Das Herz des Wüstenprinzen	1			CORA Verlag	?
1176869922	Das Herz einer Frau	1			CORA Verlag	?
1176882449	Das Herz eines Spaniers	1			CORA Verlag	?
1176517848	Das Herz kennt die Wahrheit	1			CORA Verlag	?
1176964526	Das Herz kennt die Wahrheit	1			CORA Verlag	?
1061188272	Das Herz vergisst nie	1			MIRA Taschenbuch	?
1046147277	Das Internat	1			MIRA Taschenbuch	?
1176501518	Das ist Amore, Liebling! : Digital Edition	1			CORA Verlag	?
1176808001	Das ist dein Song, Antonia	1			CORA Verlag	?
1177123991	Das ist dein Song, Antonia	1			CORA Verlag	?
1176652672	Das Kind der Liebe	1			CORA Verlag	?
1176635395	Das Kind seines Bruders	1			CORA Verlag	?
1176621416	Das Königreich in deinen Armen : Digital Edition	1			CORA Verlag	?
1176517864	Das kostbarste Geschenk	1			CORA Verlag	?
1082427918	Das Land der Mackenzies	1			MIRA Taschenbuch	?
1046131710	Das Land unter dem Regenbogen	1			MIRA Taschenbuch	?
1176520261	Das Landmädchen und der Lord	1			CORA Verlag	?
1167518853	Das Leben ist ein Seidenkleid	1			HarperCollins	?
1075913713	Das Leben ist kein Esohof!	1			MIRA Taschenbuch	?
1175423335	Das Leben ist kein Flickenteppich	1			MIRA Taschenbuch	?
1123285772	Das Leben zwischen Jetzt und Hier	1			books2read	?
1177026821	Das letzte Paradies auf Erden	1			CORA Verlag	?
1144624649	Das Leuchten der Erinnerung	1			HarperCollins	?
1148759433	Das Lied der Neuen Welt	1			HarperCollins	?
1046135163	Das Locken der Sirene	1			MIRA Taschenbuch	?
117650665X	Das Mädchen und der Highland-Krieger	1			CORA Verlag	?
1095886932	Das Mädchen, das unsere Herzen brach	1			HarperCollins	?
1140239384	Das Moorehouse-Erbe : Man nehme: dich und mich/Träume, zart wie Seide/Liebe, unendlich wie das Meer	1			MIRA Taschenbuch	?
1046143166	Das Muster der Liebe	1			MIRA Taschenbuch	?
1121919618	Das Muster der Liebe	1			MIRA Taschenbuch	?
1046147722	Das Orakel von Margyle	1			MIRA Taschenbuch	?
1167520254	Das Paar aus Haus Nr. 9 : Roman	1			HarperCollins	?
1061188329	Das Phantom, der Opa	1			MIRA Taschenbuch	?
1046147889	Das Philadelphia-Komplott	1			MIRA Taschenbuch	?
1176621521	Das pikante Geheimnis der Zofe	1			CORA Verlag	?
1177035073	Das Prinzessinnen-Projekt	1			CORA Verlag	?
1176621718	Das Scheich-Imperium (3-teilige Serie) : eBundle	3			CORA Verlag	?
1046133551	Das Schloss am See : Mittsommerherzen	1			MIRA Taschenbuch	?
1080368167	Das Schweigen der Bienen	1			HarperCollins	?
1144624673	Das Schweigen der Bienen	1			HarperCollins	?
1080367950	Das Schweigen der Bienen (XXL-Leseprobe)	1			HarperCollins	?
1176792725	Das skandalöse Angebot des Millionärs	1			CORA Verlag	?
1176952668	Das skandalöse Angebot des Millionärs	1			CORA Verlag	?
1167519450	Das Sommerhaus des Glücks : Liebesroman	1			MIRA Taschenbuch	?
1046146416	Das spanische Erbe	1			MIRA Taschenbuch	?
1082428000	Das Spiel der Mackenzies	1			MIRA Taschenbuch	?
1176506862	Das Spiel ist niemals aus : Digital Edition	1			CORA Verlag	?
1175423963	Das steinerne Schloss	1			books2read	?
1167520416	Das Strandcafé an der Riviera : Romantische Urlaubslektüre	1			MIRA Taschenbuch	?
1176953044	Das Tagebuch der Verführungen : Die Jacobs 4	1			CORA Verlag	?
1175427861	Das Tal der Puppen : Der Weltbestseller in ungekürzter Neuübersetzung	1			HarperCollins	?
117651380X	Das Testament des Earls	1			CORA Verlag	?
1116717948	Das Teufelsmädchen aus Tsellis	1			books2read	?
1046144642	Das Teufelsweib von Chicago	1			MIRA Taschenbuch	?
1129459128	Das unglaubliche Leben der Jessie Jefferson	1			HarperCollins	?
109588655X	Das Valentinsduell : Kurzroman	1			MIRA Taschenbuch	?
117703509X	Das venezianische Erbe	1			CORA Verlag	?
1176619721	Das verführerischste Geschenk bist du	1			CORA Verlag	?
1177030756	Das Verlangen der Piratenlady	1			CORA Verlag	?
1176626957	Das Verlangen des irischen Kriegers	1			CORA Verlag	?
1167519485	Das Verlangen des Jägers	1			MIRA Taschenbuch	?
1046148753	Das verletzte Gesicht	1			MIRA Taschenbuch	?
1176964852	Das Vermächtnis der Mächtigen (3-teilige Serie)	3			CORA Verlag	?
1078255997	Das Vermächtnis des Flammenmädchens	1			HarperCollins Germany	?
1102536288	Das verrückte Leben der Jessie Jefferson	1			HarperCollins ya!	?
1176514105	Das Versprechen deiner Lippen : Die Jacobs 1	1			CORA Verlag	?
1175427985	Das Versprechen, dich zu finden : Roman	1			HarperCollins	?
1175424722	Das Weihnachtscafé in Manhattan	1			MIRA Taschenbuch	?
1046134698	Das Weinen der Engel	1			MIRA Taschenbuch	?
1177030780	Das wilde Herz der Highlands	1			CORA Verlag	?
1176965026	Das wilde Herz des Edelmanns	1			CORA Verlag	?
1119453143	Das wilde Leben der Jessie Jefferson	1			HarperCollins	?
1176879804	Das wilde Verlangen des Wikingers	1			CORA Verlag	?
1080368434	Das Winterwunder von Friday Harbor	1			MIRA Taschenbuch	?
1176964186	Das Wort eines Gentlemans	1			CORA Verlag	?
1116719207	Das zweite Kind : Familiendrama	1			books2read	?
1176949365	Das, was man Liebe nennt	1			CORA Verlag	?
1176964623	Date mit dem Tod	1			CORA Verlag	?
1175424676	Dating you, hating you - Hoffnungslos verliebt : Liebesroman für alle Fans der Beautiful-Reihe	1			MIRA Taschenbuch	?
1167520297	Debbie Macomber - Das Leuchten des Augenblicks - 4 Kurzgeschichten	1			MIRA Taschenbuch	?
1073289249	Deep Desire - Brennende Versuchung	1			MIRA Taschenbuch	?
1073289303	Deep Desire - Brennende Versuchung: Das Feuer der Unschuld	1			MIRA Taschenbuch	?
107328932X	Deep Desire - Brennende Versuchung: Nur eine Nacht mit dem Tycoon?	1			MIRA Taschenbuch	?
1071994719	Deep Desire - Ungezähmtes Feuer	1			MIRA Taschenbuch	?
1071994700	Deep Desire - Ungezähmtes Feuer: Habe ich dich schon mal geküsst?	1			MIRA Taschenbuch	?
1071994808	Deep Desire - Ungezähmtes Feuer: Unvergesslich wie deine Leidenschaft	1			MIRA Taschenbuch	?
1176790994	Dein Blick sagt - liebe mich	1			CORA Verlag	?
1176626981	Dein Blick sagt mehr als tausend Worte	1			CORA Verlag	?
1176649671	Dein erster und letzter Biss	1			CORA Verlag	?
1177035103	Dein Herz will ich erobern	1			CORA Verlag	?
1046141147	Dein ist das Leid	1			MIRA Taschenbuch	?
1176797999	Dein Kuss sagt mehr als 1000 Worte	1			CORA Verlag	?
111450534X	Dein Kuss unterm Mistelzweig	1			MIRA Taschenbuch	?
114876447X	Dein Lächeln macht mich schwach	1			MIRA Taschenbuch	?
1167518985	Dein Leben gegen meins : Thriller	1			HarperCollins	?
1176870327	Dein letztes Foto	1			CORA Verlag	?
1142005283	Dein letztes Spiel	1			HarperCollins	?
1140239139	Dein Tod ist nicht genug : Thriller	1			MIRA Taschenbuch	?
1150516127	Dein Tod komme	1			HarperCollins	?
1176792881	Deine Liebe macht mich stark	1			CORA Verlag	?
1176619764	Dem Earl ausgeliefert	1			CORA Verlag	?
1167518640	Dem Earl ausgeliefert	1			MIRA Taschenbuch	?
1140239031	Dem Feuer so nah: Ein Baby für uns zwei	1			MIRA Taschenbuch	?
1175424757	Dem Feuer zu nah	1			MIRA Taschenbuch	?
1046144111	Dem Feuer zu nah : Die MacKades	1			MIRA Taschenbuch	?
1176627015	Dem Highlander ausgeliefert	1			CORA Verlag	?
1177027127	Dem Highlander ergeben	1			CORA Verlag	?
1176506897	Dem Highlander zu Willen	1			CORA Verlag	?
1046148796	Dem Himmel entgegen	1			MIRA Taschenbuch	?
1177034964	Dem Milliardär zu Diensten - 7-teilige Serie	7			CORA Verlag	?
1176506706	Dem Paradies so nah	1			CORA Verlag	?
1176953818	Dem Paradies so nah	1			CORA Verlag	?
1176641255	Dem Ritter ausgeliefert	1			CORA Verlag	?
1177030764	Dem Ritter unterworfen	1			CORA Verlag	?
1177035081	Dem siebten Himmel so nah	1			CORA Verlag	?
1077916183	Dem Sommer entgegen - zwei Romane von Mary Alice Monroe : eBundle	2			MIRA Taschenbuch	?
1177027100	Den Himmel auf Erden für Dich	1			CORA Verlag	?
1176879995	Denk doch an unsere erste Nacht	1			CORA Verlag	?
117713070X	Denkst du noch an jene Nacht?	1			CORA Verlag	?
1046134507	Der 48-Stunden-Mann	1			MIRA Taschenbuch	?
1121919626	Der 48-Stunden-Mann/Pleiten, Pech und Prinzen	1			MIRA Taschenbuch	?
1176514318	Der Abenteurer und die Lady	1			CORA Verlag	?
1046125893	Der Albtraum	1			MIRA Taschenbuch	?
1177027089	Der andere Bräutigam	1			CORA Verlag	?
1161945318	Der Anfang zwischen Jetzt und Hier	1			books2read	?
1137383798	Der Anruf kam nach Mitternacht	1			HarperCollins	?
1073289338	Der Anruf kam nach Mitternacht	1			MIRA Taschenbuch	?
1176964550	Der Antrag	1			CORA Verlag	?
1176507125	Der attraktive Nachbar	1			CORA Verlag	?
1176798839	Der Augenblick der Wahrheit	1			CORA Verlag	?
1176514342	Der Außenseiter	1			CORA Verlag	?
1116716992	Der Ball ist rosa	1			books2read	?
1177025779	Der Baron und die widerspenstige Schöne	1			CORA Verlag	?
1176649701	Der Bastard und die Lady : Blackthorn Brothers 1	1			CORA Verlag	?
1177027070	Der Bastardkrieger aus den Highlands	1			CORA Verlag	?
1046143751	Der Bedrohung so nah	1			MIRA Taschenbuch	?
1046149253	Der Beethoven-Fluch	1			MIRA Taschenbuch	?
1046146874	Der Benedict Clan - Fremder Feind	1			MIRA Taschenbuch	?
1077915837	Der Benedict Clan - Teil 1-2 : eBundle	1			MIRA Taschenbuch	?
1077916108	Der Benedict Clan - Teil 3-5 : eBundle	1			MIRA Taschenbuch	?
1046146858	Der Benedict Clan - Zwischen Hoffen und Bangen	1			MIRA Taschenbuch	?
1046146793	Der Benedict-Clan 'Auf immer und ewig	1			MIRA Taschenbuch	?
1046143530	Der Berg der Sehnsucht : Big Sky Mountain	1			MIRA Taschenbuch	?
1046145746	Der beste Freund	1			MIRA Taschenbuch	?
1150516208	Der Beste küsst zum Schluss	1			MIRA Taschenbuch	?
1177030799	Der beste Sex der Welt : Digital Edition	1			CORA Verlag	?
1176507249	Der Bodyguard und die Herzogin	1			CORA Verlag	?
1176793454	Der charmante Dieb	1			CORA Verlag	?
1065056745	Der Cinderella-Deal	1			MIRA Taschenbuch	?
117679387X	Der Club der Alpha-Männer : eBundle	1			CORA Verlag	?
1176791524	Der Club der toten Mädchen	1			CORA Verlag	?
1176637797	Der Corretti Clan - Skandale und Liebe unter Siziliens Sonne : eBundle	1			CORA Verlag	?
1046148729	Der Countdown	1			MIRA Taschenbuch	?
1046145738	Der Cowboy	1			MIRA Taschenbuch	?
1176953982	Der Dämon aus dem grünen See	1			CORA Verlag	?
1176622048	Der Danforth Clan - steinreich und skandalträchtig : eBundle	1			CORA Verlag	?
1176808192	Der Diamant	1			CORA Verlag	?
1175427969	Der Drahtzieher: Ein Gabriel-Allon-Thriller : Thriller Neuerscheinung 2018	1			HarperCollins	?
1046148478	Der Duft der Rosen	1			MIRA Taschenbuch	?
